star_name,n_spectra,n_single,n_echelle_orders,ra_deg,dec_deg,mjd_min,mjd_max,median_snr,amateur_frac,time_span_days,split
OY GEM,4,4,0,104.6263,16.3236,55987.80043981481,58928.96230324074,99.54037524995115,1.0,2941.2,train
OY HYA,410,50,360,149.77626537,-23.95076935,49844.54233578704,60728.37087384259,225.14885300255798,0.9975609756097561,10883.8,train
OZ NOR,88,1,87,247.2078588,-44.81261245,56138.51252314815,60861.23833912037,267.4173517115589,1.0,4722.7,train
P CAR,230,6,224,158.00609569,-61.68533231,48241.19512500579,60800.56177662037,327.17165852105006,0.9826086956521739,12559.4,train
P. CL* NGC 2004 MHFBE 132079,2,2,0,82.5229,-67.1482,52967.30898208912,52971.3335078588,60.096240471804435,1.0,4.0,train
P. CL* NGC 2004 MHFBE 132205,2,2,0,82.3578,-67.1483,52967.30898208912,52971.3335078588,151.58825651970284,1.0,4.0,validation
P. CL* NGC 2004 MHFBE 136844,1,1,0,81.8968,-67.1318,52971.3335078588,52971.3335078588,82.65509125868887,1.0,0.0,train
P. CL* NGC 2004 MHFBE 137325,2,2,0,82.2792,-67.1303,52967.30898208912,52971.3335078588,90.41696795616625,1.0,4.0,train
P. CL* NGC 2004 MHFBE 138610,2,2,0,82.5014,-67.1289,52967.30898208912,52971.3335078588,112.02944858601191,1.0,4.0,train
P. CL* NGC 2004 MHFBE 140012,2,2,0,82.0553,-67.1224,52967.30898208912,52971.3335078588,141.85068193658506,1.0,4.0,validation
PHI AND,3955,172,3783,17.375523,47.241793,49239.06340277778,60964.924913194445,220.14398542592426,0.702402022756005,11725.9,train
PHI LEO,1215,144,1071,169.16541498,-3.65160473,54126.04900462963,60766.87840274305,158.36720686698357,1.0,6640.8,test
PHI PER,1666,137,1529,25.915158,50.68873134,49235.134409722225,60997.86244211806,190.3829450069572,0.9147659063625451,11762.7,test
PI AQR,6354,3119,3235,336.3192633,1.3774006,49921.084375,61021.79502893519,394.11979491834916,0.9749763928234183,11100.7,train
PLEIONE,10454,5928,4526,57.296734,24.136712,48311.961805555555,61018.803935185184,363.15371539045015,0.817581786875837,12706.8,train
PSI PER,2242,110,2132,54.12241593,48.19263304,48536.24503286459,60962.94157696759,153.4508327631891,0.47992863514719003,12426.7,test
PY GEM,11,11,0,96.0162138,25.4170033,54907.92983796296,59968.212909953705,116.75283994049808,0.8181818181818182,5060.3,test
QQ GEM,225,22,203,98.27330334,16.94875712,54908.931059027775,61021.97003144676,78.88735475043376,0.9911111111111112,6113.0,train
QQ VEL,1,1,0,140.17547902,-42.17855118,59749.01181134259,59749.01181134259,554.0683199907942,1.0,0.0,train
QR VEL,2,2,0,140.49342851,-51.17650623,56375.45164351852,57136.523148148146,277.37715811229316,1.0,761.1,test
QR VUL,8061,736,7325,303.81625,25.5919444444,52787.149675925924,61000.75112847222,194.9271899826608,0.548070958938097,8213.6,train
QT SER,209,14,195,277.76853604,4.62695535,56400.147332175926,60507.892812777776,91.49496766799543,0.9952153110047847,4107.7,train
QV TEL,231,32,199,274.28138819,-56.02335234,55820.544386574074,60915.25167824074,492.5608395962395,1.0,5094.7,test
QY CAR,125,7,118,152.94358442,-58.06054348,48252.00103987847,60730.37795833333,473.03772503904577,0.96,12478.4,train
R PUP,285,2,283,123.37298832,-35.89951839,54876.98451967593,60961.31738425926,209.1287948971653,1.0,6084.3,test
RW TAU,201,124,77,60.9763163,28.1259733,54872.7878125,60961.102926921296,176.45394159738282,0.9950248756218906,6088.3,train
RX J0048.5 7302,1,1,0,12.14375,-73.04167,59836.21757523148,59836.21757523148,23.762210465409087,1.0,0.0,train
RY GEM,186,20,166,111.85072092,15.65963872,55267.98323489584,61024.244718344904,92.21986057034407,1.0,5756.3,validation
RY SCT,2,2,0,276.38115943,-12.69005073,58617.11289351852,59086.892164351855,1104.8535406543447,1.0,469.8,validation
SAO77503,1,1,0,86.33703411,29.15779139,60615.98762407407,60615.98762407407,1396.0442572064107,1.0,0.0,validation
SK 197,2,2,0,27.57,-74.1,59444.15330822222,59488.314913194445,101.72895579370402,1.0,44.2,train
SMC 25,1,1,0,12.9667,-73.1761,59502.19868634259,59502.19868634259,68.31547223774481,1.0,0.0,train
STHA 145,216,216,0,266.7636537,23.3292653,56404.97846643518,60503.90192708333,83.68277812219229,1.0,4098.9,train
SV CEP,22,3,19,335.388329,73.674186,56132.08237268519,59328.035607638885,20.789925089941118,1.0,3196.0,validation
SV* HV2605,2,2,0,82.7,-69.2,56596.49733796297,56610.45799189815,82.24544742651072,1.0,14.0,test
SX AUR,110,13,97,77.9288633,42.1653542,55108.105416666665,59630.17279513889,70.1547623222935,1.0,4522.1,test
TET ARI,743,49,694,34.53140992,19.90116282,52236.87092018332,61018.969797453705,155.8470379337578,0.9084791386271871,8782.1,train
TET CIR,176,2,174,224.18328077,-62.78101609,57889.49355324074,60924.06895833334,427.60911014875256,1.0,3034.6,train
TET CRB,3817,412,3405,233.232427,31.359133,48313.03402777778,60902.8651196412,200.38096767991382,0.9436730416557506,12589.8,test
TIC 264614601,1,1,0,34.52783,56.70775,60568.04079281075,60568.04079281075,128.5635740201251,1.0,0.0,train
TIC 277298315,3,3,0,84.60125,-69.48697,57060.458958333336,59809.35826777778,118.51751713031034,1.0,2748.9,train
TIC 29992934,1,1,0,73.22,-68.05,59807.34030991667,59807.34030991667,40.83230288895237,1.0,0.0,train
TIC 372857745,2,2,0,26.0121,61.8889,60549.03683449074,60550.00422522322,254.73808128722624,1.0,1.0,train
TYC02876 0187 1,1,1,0,58.6997112,44.9387983,58048.90443865741,58048.90443865741,1450.0603195990639,1.0,0.0,train
TYC3694 3711 1,1,1,0,34.50855,56.856119,60561.087384638224,60561.087384638224,81.07783249265664,1.0,0.0,train
TYC3975 1585 1,1,1,0,323.82153415,56.79954185,60502.01986689815,60502.01986689815,780.33300582859,1.0,0.0,test
TYC4032 1295 1,1,1,0,26.73971,61.02789,60551.087719481635,60551.087719481635,185.17161968655375,1.0,0.0,test
TYC4032 3078 1,2,2,0,26.32629,60.96922,60547.10772908742,60555.932697833334,175.55202317077678,1.0,8.8,test
TYC4306 1125 1,1,1,0,2.0123005,73.54322683,60605.89202199074,60605.89202199074,351.0799523053436,1.0,0.0,validation
UCAC4 092 001315,1,1,0,14.8971,-71.6339,59800.3138175,59800.3138175,39.36527101737027,1.0,0.0,train
UPS CYG,1677,106,1571,319.4794794,34.89689692,49558.92361111111,60902.94737268519,145.62760988776628,0.716159809183065,11344.0,train
UPS SGR,457,117,340,290.43176182,-15.95501735,52072.09893518518,60919.221475694445,183.10327183375298,0.986870897155361,8847.1,validation
UU PSA,172,8,164,331.15319403,-26.82235988,49633.37895654514,60914.36679976852,290.668708070483,0.9883720930232558,11281.0,train
UX ORI,5,5,0,76.12495086,-3.78730359,56236.51398726852,60327.96320708925,190.30814760248592,1.0,4091.4,train
V1008 CEN,89,2,87,218.40322266,-58.82080088,57564.49052083334,60847.287511574075,184.2253783620903,1.0,3282.8,train
V1010 CEN,1,1,0,218.62190406,-64.20203004,56475.507256944446,56475.507256944446,488.2521067408081,1.0,0.0,train
V1012 CEN,1,1,0,220.02281998,-59.93135683,56475.52385416667,56475.52385416667,462.7939703970237,1.0,0.0,train
V1018 CEN,118,0,118,222.99002639,-40.80583968,59800.45462962963,60850.185873842594,199.13999741537373,1.0,1049.7,train
V1026 SCO,94,13,81,239.1667629,-22.0277814,56115.896869212964,60856.254670138886,50.27711929807158,1.0,4740.4,test
V1040 SCO,393,86,307,238.48276682,-23.97809783,52049.01494212963,60825.99642939815,153.90419728932756,0.989821882951654,8777.0,train
V1063 SCO,87,0,87,250.17690549,-41.12696921,60066.38649305556,60863.26878472222,186.46572268095716,1.0,796.9,train
V1075 SCO,140,5,135,258.83019959,-33.54842064,54672.94399305555,60754.282789351855,436.67011092924025,1.0,6081.3,train
V1076 SCO,88,1,87,259.07324969,-42.33903408,56179.53510535301,60869.14115740741,294.01656785524574,1.0,4689.6,train
V1077 SCO,226,2,224,259.5854592,-32.55310587,54674.84899305556,60923.13207175926,336.42957891188337,1.0,6248.3,train
V1078 SCO,90,3,87,259.850621,-38.003687,49840.5156799537,60868.29543402778,182.67486989692003,0.9777777777777777,11027.8,validation
V1083 SCO,29,0,29,264.37880242,-35.33306651,60866.14262731482,60866.14262731482,166.53957159116473,1.0,0.0,validation
V1150 TAU,297,47,250,69.65100165,8.17517214,49651.40997550926,60933.310532407406,88.1889808108478,0.9932659932659933,11281.9,train
V1153 TAU,101,48,53,75.56622277,24.02916315,54879.79655092592,60568.058105805554,118.77571453123046,1.0,5688.3,train
V1162 TAU,56,7,49,84.4091504,23.1474533,55175.92650462963,59657.22798611111,137.05609160617212,0.9821428571428571,4481.3,train
V1163 TAU,63,33,30,84.74172913,28.46013534,54886.84088541667,59636.12519097222,235.34706262139883,0.9682539682539683,4749.3,test
V1165 TAU,317,36,281,85.91274722,25.43954428,54092.01900462963,60997.96589201389,86.43525953132225,0.9936908517350158,6905.9,train
V1271 ORI,5,5,0,83.7900217,10.0309756,56303.95276620371,59993.924675925926,549.0623980428414,1.0,3690.0,train
V1294 AQL,261,107,154,293.40383037,3.76132737,52420.02767361111,60912.86343730324,212.09348653522068,0.8467432950191571,8492.8,validation
V1295 AQL,216,14,202,300.76045904,5.73796411,56132.02720486111,60946.15267361111,44.393582092636294,0.9953703703703703,4814.1,train
V1307 ORI,38,8,30,90.49995249,16.51575908,56678.88634837963,59142.100630787034,111.00409960414427,1.0,2463.2,train
V1322CYG,3,3,0,305.9415175,38.5008653,56492.96974537037,58654.963541666664,480.76985329517527,1.0,2162.0,train
V1339 AQL,343,45,298,297.57283096,7.90241483,52081.0606712963,60936.90792824074,151.0027341586308,0.9883381924198251,8855.8,train
V1362 CYG,390,233,157,300.92332375,36.42559883,55087.81829861111,60917.89793402778,147.9178131059332,0.9948717948717949,5830.1,train
V1366 ORI,6,6,0,79.00199013,-9.80983802,56230.054427083334,59283.82115740741,424.58610051672235,1.0,3053.8,train
V1369 ORI,300,49,251,80.33045052,4.01194718,54091.94299768518,60996.95953703704,97.49681846055779,0.9933333333333333,6905.0,train
V1372 ORI,177,15,162,82.20190252,2.1647131,54845.937390046296,60947.28979166667,174.65130148217597,0.9943502824858758,6101.4,test
V1374 ORI,260,13,247,82.92097738,9.22598823,54848.82074074074,60958.27943865741,130.39588819378736,1.0,6109.5,validation
V1390 ORI,91,9,82,93.4257418,8.71238814,54906.89097222222,60627.31629050926,146.80600729196306,1.0,5720.4,train
V1409 ORI,3,3,0,82.579271,11.338889,56303.80149884259,60568.12066272222,557.6520572906984,1.0,4264.3,train
V1410 ORI,14,14,0,82.988521,11.29485,56303.82451967592,58494.23802662037,108.52634356581231,1.0,2190.4,train
V1427 CYG,32,6,26,323.96523069,47.91187078,55836.85031828703,60587.29368634259,158.56105709309676,1.0,4750.4,train
V1437 AQL,31,8,23,284.81329313,-7.13359209,53936.94162037037,60491.391464120374,131.83317862486393,1.0,6554.4,test
V1443 AQL,98,72,26,287.10488072,9.13354642,53936.99261574074,60889.87745949074,168.33309074605444,0.9897959183673469,6952.9,train
V1446 AQL,5,5,0,288.16773187,-6.45880292,53937.04408564815,59514.78935184028,100.4145592260726,1.0,5577.7,train
V1448 AQL,482,111,371,288.75597024,9.80761573,53927.05435185185,60937.853634259256,59.82609633443546,0.9937759336099585,7010.8,train
V1466 AQL,191,19,172,298.06492328,10.35158764,56893.89460648148,60984.76740740741,126.19807549592292,1.0,4090.9,validation
V1546 CYG,2,2,0,315.51037,43.51297,58380.80005787037,58383.88470486111,126.48116252964022,1.0,3.1,train
V1578 CYG,6,6,0,328.14207705,47.22878001,56933.89498842593,60578.186128472225,348.33220762266575,1.0,3644.3,train
V2018 CYG,5,5,0,311.690154,43.753164,55747.19912615741,59771.96847961111,145.98718812656458,1.0,4024.8,train
V2103 CYG,34,6,28,300.50543593,29.58588204,56384.1595775463,59075.92642361111,90.90919422032547,1.0,2691.8,validation
V2113 CYG,403,60,343,304.20075751,32.37983145,52082.05267361111,60192.039296111114,63.14351694582541,0.9925558312655087,8110.0,train
V2119 CYG,324,67,257,305.93487247,37.47644822,49349.31178131945,61010.867157361114,142.27108000486456,0.7685185185185185,11661.6,train
V2120 CYG,43,20,23,306.38671079,54.68420096,52082.90967592593,60902.892642280094,77.43839907525445,0.9302325581395349,8820.0,train
V2123 CYG,83,14,69,308.27130602,31.65703122,55081.9203125,60617.074508101854,123.83715477787321,0.9879518072289156,5535.2,train
V2136 CYG,979,149,830,312.47769,46.661337,52790.18240740741,60902.91594328704,262.9440389175301,0.992849846782431,8112.7,train
V2139 CYG,160,22,138,313.84629977,40.30002786,52084.99141203704,60960.7750080787,67.46793295687445,0.975,8875.8,train
V2144 CYG,116,22,94,315.20774003,46.57858674,54652.00200231482,60897.86826193287,108.90241462301307,1.0,6245.9,test
V2148 CYG,453,121,332,317.49429872,45.50255517,52085.02240740741,61006.91760971065,141.81738878327133,0.9911699779249448,8921.9,train
V2153 CYG,294,50,244,320.71312049,40.69724432,52089.066099537034,60900.93861689815,71.439897315176,0.9897959183673469,8811.9,train
V2155 CYG,586,320,266,321.12640834,55.36673352,52089.93341435185,60623.092598379626,264.07800572764063,0.9965870307167235,8533.2,test
V2156 CYG,33,10,23,321.26018291,44.45176962,55512.85720486111,60143.45008101852,197.16662160015625,0.9696969696969697,4630.6,train
V2162 CYG,628,348,280,322.31185318,44.33812581,52089.95940972222,60620.13269097222,173.7341554593346,0.9952229299363057,8530.2,train
V2163 CYG,312,25,287,322.50372168,45.49418558,52436.09793981481,60850.12412146721,162.8828193696749,0.9871794871794872,8414.0,validation
V2166 CYG,171,12,159,323.93532197,29.74552613,52090.11541666667,60929.84700231482,63.35934462990186,0.9824561403508771,8839.7,validation
V2175 CYG,101,4,97,330.40917648,50.16795425,50433.75850152917,59170.912939814814,51.45170831319932,0.32673267326732675,8737.2,train
V2188 CYG,4,4,0,308.32767,41.25986,57950.00349537037,60549.91292824074,51.427897791618484,1.0,2599.9,train
V2211 CYG,22,22,0,328.3646,52.9994,57950.062314814815,60894.023733981485,7.756782147067996,1.0,2944.0,train
V2243 OPH,2,2,0,265.7967262,-18.3023356,58250.02869212963,58616.99605324074,708.9674347048215,1.0,367.0,validation
V2307 OPH,111,33,78,250.07467863,-23.89588297,56133.87836805556,60863.20821759259,100.22665763616064,1.0,4729.3,train
V2315 OPH,56,27,29,266.06556424,5.71430783,55012.91413773148,60873.19630787037,110.91366331691029,1.0,5860.3,train
V2382 OPH,108,2,106,265.09947192,-28.92320086,54674.885,60872.199716435185,250.89937691638994,1.0,6197.3,train
V2385 OPH,49,20,29,266.56328013,-1.15004808,55296.079855324075,60875.2394849537,82.28270952661981,0.9795918367346939,5579.2,train
V337 VEL,117,1,116,152.32556688,-50.63959437,60030.387957175924,60801.20086805556,173.35430294553322,1.0,770.8,train
V338 CAR,2,2,0,168.4679725,-58.6084364,56057.551666666666,56802.51335069445,368.7071899466755,1.0,745.0,train
V339 PUP,147,2,145,101.55062178,-37.77532569,56299.46569444444,60941.351359953704,388.1031969917915,1.0,4641.9,test
V341 SGE,192,35,157,295.7011467,17.96826756,55097.79254050926,60850.073053260276,64.94387474583868,0.984375,5752.3,train
V346 ORI,5,5,0,81.17834316,1.73007204,56230.078888888886,59638.14356141667,179.0940397824556,1.0,3408.1,train
V3508 SGR,93,6,87,277.8508775,-19.1586169,55048.86177662037,60542.238344907404,66.49022609244177,1.0,5493.4,train
V351 ORI,69,11,58,86.07830539,0.14455622,55662.848200231485,60956.280486111114,95.33713385970235,1.0,5293.4,train
V353 CAR,89,2,87,167.50973876,-60.09513586,57532.46346064815,60698.312864583335,238.19154862407206,1.0,3165.8,train
V353 PER,2,2,0,33.46596937,53.91459035,60568.989233555556,60962.02027201389,239.20422660146784,1.0,393.0,validation
V355 PER,59,2,57,34.0184483,57.7448914,55935.783616898145,60949.036790405095,76.3477188891499,1.0,5013.3,train
V356 PER,54,0,54,34.2404604,57.1301933,58099.834369212964,59141.967690972226,62.967014345786524,1.0,1042.1,train
V357 LAC,1688,640,1048,335.09462876,51.8610013,52092.03693287037,60991.83158564815,130.65193307612032,0.9970379146919431,8899.8,train
V361 CEP,5,5,0,325.709096,66.109756,56153.948275462964,59458.858463805554,581.6849211157377,1.0,3304.9,train
V361 PER,6,6,0,35.8976667,56.5744069,55067.14833912037,60964.00408359954,211.21534131921211,1.0,5896.9,train
V364 NOR,1,1,0,241.99908539,-55.13045525,56153.536784247684,56153.536784247684,157.06502969011004,1.0,0.0,validation
V370 PUP,88,3,85,111.96251908,-16.0938811,56739.888640046294,60779.12219328704,83.23917185618478,1.0,4039.2,train
V372 SGE,60,39,21,302.41497522,21.07878253,55087.9096412037,60137.434519675924,70.48815935180738,1.0,5049.5,train
V373 CAR,63,5,58,119.44133,-60.82622,56323.48732638889,60773.20958333334,100.29877432271628,1.0,4449.7,train
V373 PUP,90,3,87,112.36654085,-21.85862055,56730.868663194444,60783.12126157407,121.71415667627267,1.0,4052.3,validation
V374 CAR,148,3,145,119.71063215,-60.82445982,49610.604846712966,60960.27767939815,415.3543952958995,0.9932432432432432,11349.7,train
V374 CEP,32,2,30,346.2812,62.2603,56508.97248263889,59159.9236400463,62.0576319518966,1.0,2651.0,train
V376 NOR,29,0,29,246.97574209,-59.84872711,60864.08421296296,60864.08421296296,99.89702396517553,1.0,0.0,test
V378 AND,573,212,361,345.22811837,38.70784392,52128.035416666666,60897.98336694444,204.90480123276967,0.9947643979057592,8769.9,train
V378 PUP,485,16,469,114.01622321,-14.4927725,54540.81576967592,60959.32263310185,318.6017818551584,1.0,6418.5,train
V380 ORI,2,2,0,84.10596457,-6.71602374,59528.359085648146,59638.10069036111,194.50944431272143,1.0,109.7,train
V380 PUP,2,2,0,114.35513612,-33.50747971,56661.49372106481,59209.98787037037,465.84771864837785,1.0,2548.5,train
V385 CEP,3,3,0,342.28012,62.18567,57603.01305555556,58728.860052083335,34.219632788777474,1.0,1125.8,train
V387 PUP,148,1,147,115.94963721,-40.30932355,58512.48310763889,60763.21016203704,309.1976494375094,1.0,2250.7,train
V3892 SGR,29,0,29,266.190767,-27.229028,60873.25690393519,60873.25690393519,128.27417388923539,1.0,0.0,train
V3894 SGR,216,1,215,267.11598399,-26.9749433,54671.94699074074,60928.121770833335,359.13398592347824,1.0,6256.2,validation
V3903 SGR,126,9,117,272.32374524,-23.98839603,55038.87361689815,60911.21631365741,242.5495664908101,1.0,5872.3,test
V392 PUP,294,2,292,116.54393435,-37.93366883,56675.45556712963,60962.32603009259,473.46961972567647,1.0,4286.9,validation
V396 VUL,164,19,145,297.7697412,27.71690622,55098.84287615741,60871.01106633155,69.15888555148943,0.9939024390243902,5772.2,validation
V397 LAC,37,7,30,331.53480439,49.90244117,55747.25263310185,60961.84308337963,148.34516953460883,1.0,5214.6,train
V3984 SGR,120,1,119,269.98512478,-33.40832746,56130.593755787035,60880.301886574074,192.02556993287055,1.0,4749.7,test
V402 CAR,1,1,0,158.88446,-58.25628,56431.539988425924,56431.539988425924,287.65539072208674,1.0,0.0,validation
V4024 SGR,195,29,166,287.0695946,-19.29028689,52072.0759375,60916.228472222225,407.1037748421588,0.9743589743589743,8844.2,train
V404 LAC,38,15,23,334.75099658,45.80236881,52133.966203703705,60513.45730902778,110.8120452272355,0.8947368421052632,8379.5,train
V4045 SGR,158,2,156,272.99234027,-28.90153526,49216.41212743634,60494.276047453706,237.3422880309563,0.9873417721518988,11277.9,train
V408 LAC,167,41,126,336.4239658,52.4384533,55066.87433449074,60224.926846064816,137.7147079925445,0.9760479041916168,5158.1,train
V408 PUP,1,1,0,119.7716569,-25.27693784,59247.922447916666,59247.922447916666,541.7501639223389,1.0,0.0,train
V413 AUR,359,130,229,77.48513401,37.00444741,54854.836359953704,60999.238465891205,126.0813464839,0.9888579387186629,6144.4,train
V413 LAC,33,3,30,337.5238869,54.79016054,55745.07240162037,60177.90107216234,118.76618734011049,1.0,4432.8,train
V4131 SGR,3,3,0,280.04586353,-22.66383385,56540.82457754629,58378.53724537037,320.1233336125407,1.0,1837.7,train
V414 AUR,75,16,59,77.70084625,41.00289547,54880.77392361111,60725.81834068287,83.9921552047745,0.9866666666666667,5845.0,test
V415 AUR,51,23,28,78.06039732,41.21520499,54394.15900462963,60592.52560763889,104.28940722959214,0.9803921568627451,6198.4,train
V416 AUR,122,26,96,78.30555713,40.19353105,54084.87400462963,61001.88942615741,60.594329171243174,1.0,6917.0,validation
V417 CEP,40,11,29,312.79161084,55.48874602,55491.88929398148,60985.79137773148,41.63022979173025,0.975,5493.9,train
V420 AUR,305,15,290,80.64679769,37.67601002,50434.91096465,60642.04010907407,48.90849833253931,0.5606557377049181,10207.1,train
V420 CEP,126,70,56,318.68951538,59.76102848,52088.96288194445,60598.20184606482,122.2284343565116,0.9682539682539683,8509.2,train
V420 PUP,221,12,209,122.0806601,-23.61778976,54785.17710069445,60790.12412037037,254.52650617020404,1.0,6004.9,test
V421 CEP,230,79,151,319.32829329,58.61148335,52088.99215277778,60992.81538773148,236.8144253069346,0.991304347826087,8903.8,validation
V423 LAC,261,16,245,343.94609641,43.5592867,55066.96152777778,61006.937377650465,87.05735045252658,0.9961685823754789,5940.0,train
V424 PER,33,3,30,35.461686,57.386555,55067.130827546294,59158.059270833335,130.8741151261991,1.0,4090.9,train
V425 CYG,108,5,103,302.0190067,36.1238889,55918.844563831015,58992.038327546295,11.30618275419267,1.0,3073.2,train
V425 VEL,66,9,57,154.0860329,-55.5975889,56811.49532407407,60815.52032986111,83.20428601512265,1.0,4004.0,train
V426 PUP,120,1,119,122.97840594,-30.21189764,56686.48716435185,60791.12469907408,175.38175033777975,1.0,4104.6,train
V432 CEP,53,9,44,324.24850021,58.14016822,55100.89955439815,60154.421186342595,36.996956008098465,0.9622641509433962,5053.5,train
V434 AUR,141,20,121,85.58277168,43.05959179,54823.87361689815,61001.918670046296,107.61820372983907,1.0,6178.0,test
V435 CEP,34,4,30,326.14172151,59.05714964,56131.059253472224,59171.91631944444,187.40926428756427,1.0,3040.9,train
V4379 SGR,112,12,100,271.3888071,-19.7542067,49581.87333177083,60882.25046875,106.40997564899011,0.9910714285714286,11300.4,validation
V438 AUR,46,18,28,87.22353916,29.1361159,54889.814837962964,60739.820130092594,185.34025181249882,0.8913043478260869,5850.0,test
V4383 SGR,91,2,89,272.8512963,-20.7125014,55764.90586226852,60913.21306712963,132.0531491358786,1.0,5148.3,train
V439 CEP,255,27,228,329.83195436,60.29766467,55102.859322916665,60869.07766355324,92.17703014628572,0.9921568627450981,5766.2,train
V4400 SGR,61,3,58,278.83530135,-22.09093811,55057.84764467592,60387.34085648148,34.97980722585826,1.0,5329.5,test
V4409 SGR,89,2,87,286.1997284,-18.70755146,56553.885833333334,60943.164606481485,81.09149020457102,1.0,4389.3,train
V442 AND,16486,4249,12237,15.9723333333,47.6423055556,52676.76293981481,61026.0044212963,171.18763277341316,0.9990294795584131,8349.2,train
V447 AUR,196,22,174,91.1600371,46.5851128,54395.12299768518,60963.09339120371,97.82999269881857,0.9897959183673469,6568.0,train
V447 SCT,141,15,126,281.1389163,-7.1106031,52063.97793981482,60492.35369212963,93.56245282294958,0.7092198581560284,8428.4,train
V448 SCT,159,19,140,277.786013,-5.789532,52096.0315625,60506.88389602315,163.1367457761124,0.7547169811320755,8410.9,train
V450 CEP,5,5,0,336.26525627,57.84159086,55836.87752893518,60540.44750578704,290.6666359890654,1.0,4703.6,train
V468 PUP,292,0,292,114.99162979,-37.57942361,59960.47954861111,60960.33986111111,408.8213314627385,1.0,999.9,train
V471 CAR,63,5,58,129.21957006,-63.62761541,56332.51988425926,60763.27057291667,160.283667457656,1.0,4430.8,train
V473 PER,97,16,81,34.1634071,56.7377986,52529.008252314816,60606.95615740741,145.75352977980435,0.9690721649484536,8077.9,train
V480 CAR,121,3,118,141.16449271,-58.6890298,56727.48,60783.236493055556,184.6693911467558,1.0,4055.8,validation
V484 CAR,118,2,116,143.62414388,-66.1222343,56384.4721412037,60774.30315972222,237.61120818416703,1.0,4389.8,train
V485 CAR,117,1,116,145.40542375,-68.50499003,56384.48217592593,60779.298350694444,285.6365707664067,1.0,4394.8,train
V490 CEP,1,1,0,324.878,56.986114,58725.97934027778,58725.97934027778,26.629503868845674,1.0,0.0,test
V494 SCT,1,1,0,278.0789637,-11.2898892,59416.24570601852,59416.24570601852,515.5745364835157,1.0,0.0,validation
V495 CEN,3,3,0,195.3950217,-56.0919197,56835.43824074074,58678.49718171296,193.34021119485806,1.0,1843.1,train
V497 CAR,1,1,0,152.90115404,-59.88378462,56404.53055555555,56404.53055555555,407.38214802301167,1.0,0.0,validation
V502 PER,33,3,30,34.4360796,56.8999894,57419.7980787037,59142.04132523148,125.8906116477787,1.0,1722.2,validation
V503 CAR,1,1,0,156.50079286,-57.82693172,56421.46873842592,56421.46873842592,468.09066545363424,1.0,0.0,train
V503 PER,32,2,30,35.162617,57.312081,58566.83392361111,59166.763240740744,110.77468216897095,1.0,599.9,test
V504 PER,34,4,30,35.3252775,57.3061383,57419.911024305555,59157.9891087963,90.59173734376633,1.0,1738.1,train
V506 PER,32,2,30,35.43063,57.12581,57388.79854166666,59158.029832175926,131.86688672388843,1.0,1769.2,train
V507 CAR,465,1,464,157.07608117,-63.16456756,57847.52824652778,60882.015393518515,275.91511338206726,1.0,3034.5,train
V507 PER,2,2,0,35.47042,57.16644,56229.879016203704,58362.06836226852,371.72867583384203,1.0,2132.2,validation
V510 CAR,148,1,147,157.64045775,-61.33648654,56431.52447916667,60782.31038773148,220.39197556028952,1.0,4350.8,train
V5100SGR,1,1,0,271.04662,-24.41319,59378.17068865741,59378.17068865741,138.79320986587533,1.0,0.0,train
V518 CAR,170,3,167,160.558835,-64.46642564,48708.00069143518,60739.25931712963,452.52421006505085,0.9882352941176471,12031.3,train
V519 PER,2,2,0,34.636667,57.211058,58733.06722800926,59095.100515046295,147.1647329328698,1.0,362.0,train
V529 CAS,44,14,30,37.4313971,60.6773725,54852.818524305556,60937.002260925925,159.1227399447206,0.9772727272727273,6084.2,validation
V532 LYR,566,64,502,278.34599403,30.89209017,49860.64918906829,60923.826886574076,105.79141778591895,0.9893992932862191,11063.2,train
V548 PER,35,5,30,29.02974802,56.55437935,55833.034924768515,59128.043078703704,114.20210513680057,1.0,3295.0,train
V549 PER,234,46,188,33.72128978,54.53171938,52162.9009375,60628.09016782408,48.58055977747219,0.9914529914529915,8465.2,validation
V5563 SGR,1,1,0,271.14256,-24.36681,58617.08186342593,58617.08186342593,1245.9349634314392,1.0,0.0,train
V558 LYR,202,44,158,291.90165132,37.94119683,52081.037939814814,60902.8797337963,96.01146850140162,0.9851485148514851,8821.8,test
V568 CYG,253,35,218,310.59301391,35.45619543,52082.96146990741,60961.74584916667,119.84605094739395,0.9841897233201581,8878.8,train
V581 PER,174,23,151,59.08483936,44.93748748,54821.873611111114,60652.00404965278,86.34435717800477,0.9885057471264368,5830.1,train
V584 PER,188,56,132,63.1519376,42.11842625,54875.76789930555,60962.07913082176,122.51054280034624,0.9840425531914894,6086.3,train
V586 ORI,2,2,0,84.2468767,-6.1545447,57400.925046296295,58860.80703125,696.6485544124716,1.0,1459.9,train
V586 PER,109,17,92,64.3181992,46.2305514,54875.80095486111,60964.06460907408,91.59541670579891,0.981651376146789,6088.3,test
V593 TAU,67,9,58,88.2753904,26.4454056,54898.82412037037,59986.915289351855,155.31886857686965,1.0,5088.1,train
V594 CAS,448,43,405,10.8260696,61.9111475,55066.12913773148,60561.01095897959,32.71121630609606,1.0,5494.9,train
V599 CAR,1,1,0,163.3635933,-58.4234819,56437.532847222225,56437.532847222225,362.3965857696054,1.0,0.0,train
